# tool=multi_record
# schema_version=2
# sensors=accelerometer|linear_acceleration|gyroscope|magnetometer|gps
# Inertial correction: sensor=g_force; operation=add; unit=m/s^2; x=-0.10726921; y=-0.2757522; z=0.038988113
# Inertial correction: sensor=linear_acceleration; operation=add; unit=m/s^2; x=0.0; y=0.0; z=0.0
# Inertial correction: sensor=gyroscope; operation=add; unit=rad/s; x=0.0; y=0.0; z=0.0
time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Latitude,Longitude,Speed (m/s),Altitude (m),
135.502616,-0.0049,0.1946,0.7476,-0.3918,0.1147,-1.8941,0.2292,-0.1235,0.0207,19.4102,-16.6042,-39.2474,46.89848730,-114.04146670,1.03205037,958.97595215,
135.602841,-0.0633,0.0757,0.8243,-0.8637,-0.7821,-1.2561,-0.1784,-0.0309,0.1702,18.2390,-14.3594,-39.8086,46.89848730,-114.04146670,1.03205037,958.97595215,
135.703053,0.0914,0.2163,0.7598,0.4047,0.7536,-2.5205,-0.1210,-0.2534,0.2574,17.4216,-13.8836,-39.2596,46.89848730,-114.04146670,1.03205037,958.97595215,
135.803405,0.2106,0.2716,0.8886,1.4399,1.2550,-0.9755,0.0784,-0.0790,-0.2873,16.9824,-13.2126,-40.0770,46.89848730,-114.04146670,1.03205037,958.97595215,
135.903604,0.1370,0.1034,1.3553,0.4004,-0.6116,3.1662,-0.0544,-0.2450,-0.5955,16.2260,-11.8340,-40.0282,46.89848730,-114.04146670,1.03205037,959.01409912,
136.003941,0.0156,0.0060,1.2433,-0.3256,-1.5912,2.7017,-0.2939,0.2758,-0.5039,16.7384,-10.3944,-39.6744,46.89848920,-114.04148480,1.06238544,959.01409912,
136.104365,0.2254,0.1027,0.9654,0.5601,-0.7110,0.0901,-0.4826,-0.0918,0.0709,16.3846,-8.5278,-40.4674,46.89848920,-114.04148480,1.06238544,959.01409912,
136.204909,0.0547,0.1514,0.5506,0.0622,-0.0500,-3.7831,0.4398,0.0557,-0.2607,16.4334,-8.0642,-40.1380,46.89848920,-114.04148480,1.06238544,959.01409912,
136.305359,-0.0402,0.2156,0.6742,-1.5189,0.1528,-3.1559,0.3163,-0.2095,0.1489,16.0308,-9.4672,-39.9672,46.89848920,-114.04148480,1.06238544,959.01409912,
136.405780,0.0819,0.1540,1.1615,-0.7006,-0.1703,1.4268,-0.2345,-0.1279,0.2319,14.4082,-10.4798,-40.6138,46.89848920,-114.04148480,1.06238544,959.01409912,
136.506088,0.1196,0.1191,1.3960,-0.0999,0.1365,2.9718,-0.5613,-0.4602,0.2228,15.0670,-9.3208,-41.1140,46.89848920,-114.04148480,1.06238544,959.01409912,
136.606955,0.1044,0.0065,1.1240,-0.4977,-1.2714,2.1726,0.0782,0.1315,0.4784,12.6270,-9.6746,-41.2116,46.89848920,-114.04148480,1.06238544,959.01409912,
136.707026,0.0712,0.1585,0.5786,-0.7031,-0.0305,-3.2973,0.3536,0.4361,0.5827,13.9324,-11.7120,-40.1136,46.89848920,-114.04148480,1.06238544,959.01409912,
136.807284,0.1396,0.1207,0.9467,-0.0862,0.1180,-1.2588,-0.2947,-0.5119,-0.1305,13.2614,-11.3460,-41.2726,46.89848920,-114.04148480,1.06238544,959.01409912,
136.907788,0.0950,0.1708,0.9566,-0.8217,0.3369,-0.4582,0.0114,-0.1635,-0.2332,13.1516,-11.3704,-42.0168,46.89848920,-114.04148480,1.06238544,959.04766846,
137.008259,0.0887,0.1065,1.1328,-1.2649,-0.2767,1.7728,0.1025,-0.0723,-0.0595,12.7002,-11.0410,-41.7850,46.89849260,-114.04150080,1.08145380,959.04766846,
137.108406,0.0878,0.0234,1.3705,-0.3690,-1.1565,4.6847,0.2440,0.5436,0.1317,13.2248,-10.6140,-41.4556,46.89849260,-114.04150080,1.08145380,959.04766846,
137.208833,0.0375,0.2680,0.5173,-0.6709,0.9049,-4.3318,0.3889,0.2654,0.6200,14.7742,-14.4448,-39.6744,46.89849260,-114.04150080,1.08145380,959.04766846,
137.309214,-0.0461,0.2325,0.7708,-1.4082,0.6576,-2.4303,-0.0893,0.0577,0.5708,15.6160,-16.0064,-39.5158,46.89849260,-114.04150080,1.08145380,959.04766846,
137.409709,-0.0715,0.2654,0.9404,-0.9490,0.5256,-0.1710,0.1049,0.4181,0.9391,15.2744,-16.6774,-39.3206,46.89849260,-114.04150080,1.08145380,959.04766846,
137.510256,-0.0207,0.0940,1.4744,-0.0390,-0.8084,4.2306,-0.1745,0.2110,1.1031,15.5184,-17.3606,-38.4910,46.89849260,-114.04150080,1.08145380,959.04766846,
137.610568,0.0683,-0.0130,1.2689,0.7641,-2.0891,3.6398,0.6665,-0.0570,1.1632,14.1520,-20.0690,-38.4544,46.89849260,-114.04150080,1.08145380,959.04766846,
137.710976,0.2750,0.0111,1.0555,2.5131,-2.1378,1.3772,0.2863,0.3561,0.0757,11.9438,-22.8384,-37.0392,46.89849260,-114.04150080,1.08145380,959.04766846,
137.811182,0.0737,0.0511,0.8762,1.0483,-1.8246,-0.7588,0.3812,0.4973,-0.6752,14.4936,-23.5582,-36.3316,46.89849260,-114.04150080,1.08145380,959.04766846,
137.911953,-0.0084,0.2554,0.6098,0.0707,-0.7449,-3.1228,0.5749,0.3094,-0.2496,17.8242,-24.3634,-34.5748,46.89849260,-114.04150080,1.08145380,959.04766846,
138.012300,0.0647,0.2012,1.0403,0.8608,-0.8624,1.1126,0.4681,-0.4820,-0.4727,17.4704,-25.3150,-34.1722,46.89849240,-114.04152310,1.43943608,959.04766846,
138.112820,0.1217,0.2228,0.9935,0.2073,-0.6279,-0.1581,-0.3927,-1.0554,-0.4672,16.5432,-25.9738,-34.7212,46.89849240,-114.04152310,1.43943608,959.04766846,
138.213026,0.0533,0.2780,0.9081,-0.3954,-0.0755,0.1357,-0.4498,-0.4380,-0.5773,15.0548,-22.3260,-37.0392,46.89849240,-114.04152310,1.43943608,959.04766846,
138.313553,-0.0284,0.2572,0.8591,-1.3412,0.3973,-1.1120,-0.3973,-0.3491,-0.8791,15.2012,-18.9588,-38.5398,46.89849240,-114.04152310,1.43943608,959.04766846,
138.414300,-0.0429,0.2286,1.0202,-1.2544,0.2315,0.2870,-0.1403,-0.0174,-0.6690,15.8844,-16.1528,-39.5158,46.89849240,-114.04152310,1.43943608,959.04766846,
138.514129,0.0230,0.3157,0.9193,-0.4699,0.8246,-0.1281,0.3865,0.0280,-0.2010,16.6408,-15.1646,-39.3938,46.89849240,-114.04152310,1.43943608,959.04766846,
138.614725,-0.0402,0.3759,1.0633,-0.9165,1.3263,2.6277,0.6651,-0.6294,-0.1087,16.2992,-15.8356,-39.6256,46.89849240,-114.04152310,1.43943608,959.04766846,
138.715052,0.0696,0.1316,1.3082,-1.0172,-0.8906,3.6523,-0.2232,-0.7458,-0.1732,12.4684,-15.2744,-41.2726,46.89849240,-114.04152310,1.43943608,959.04766846,
138.816542,0.0197,0.0991,0.9686,-1.2217,-1.2273,0.8894,0.0323,0.2636,0.1039,12.0902,-14.0300,-41.1262,46.89849240,-114.04152310,1.43943608,959.06384277,
138.915952,0.1193,0.2044,0.6310,-0.4428,-0.2095,-3.5728,0.1640,-0.1500,0.1783,12.3220,-15.6648,-41.9192,46.89849410,-114.04153810,1.06386864,959.06384277,
139.016289,0.1862,0.2179,0.8601,0.3873,-0.3351,-1.0777,0.1493,-0.0363,-0.1264,11.5534,-16.0796,-40.3332,46.89849410,-114.04153810,1.06386864,959.06384277,
139.116744,0.2022,0.2651,1.1334,0.7753,-0.1908,2.0384,-0.0767,0.1850,-0.4042,11.3582,-15.8478,-41.4922,46.89849410,-114.04153810,1.06386864,959.06384277,
139.216887,0.1457,0.0919,1.4180,0.5954,-0.9755,4.7248,-0.2628,0.2872,-0.6055,13.5908,-13.0540,-41.7484,46.89849410,-114.04153810,1.06386864,959.06384277,
139.317299,0.1522,0.2019,0.8351,0.2635,0.0232,-1.5113,-0.1937,-0.2911,-0.2365,13.8226,-12.4074,-42.3706,46.89849410,-114.04153810,1.06386864,959.06384277,
139.417634,-0.0417,0.1540,0.6371,-1.3808,-0.8628,-2.7132,0.3943,0.0678,0.0364,12.7124,-13.2492,-41.9558,46.89849410,-114.04153810,1.06386864,959.06384277,
139.518004,0.0641,0.2818,0.7833,-0.9970,0.1776,-2.8836,-0.2783,0.3721,0.4113,12.9320,-14.0422,-41.7728,46.89849410,-114.04153810,1.06386864,959.06616211,
139.618522,0.2037,0.2829,1.1959,0.4874,0.8557,1.3095,-0.1469,0.0434,0.3076,13.3834,-14.5302,-41.4678,46.89849460,-114.04154140,1.05796635,959.06616211,
139.718654,0.1842,0.2384,1.3182,1.3230,0.2793,3.6432,0.2846,0.5426,0.1926,15.1768,-14.9816,-41.3946,46.89849460,-114.04154140,1.05796635,959.06616211,
139.819090,0.0029,0.1271,0.9961,-0.6504,-1.0765,-0.1640,-0.0905,0.0135,0.3817,15.7624,-16.2748,-40.4796,46.89849460,-114.04154140,1.05796635,959.06616211,
139.919370,0.0720,0.2110,0.6495,0.1020,-0.4415,-2.4590,0.1744,0.1115,0.5022,15.7502,-17.4704,-40.7236,46.89849460,-114.04154140,1.05796635,959.06616211,
140.019615,0.1308,0.2268,0.7615,0.7363,0.0307,-2.4392,-0.2727,-0.1590,-0.0462,15.0670,-17.7144,-40.3088,46.89849460,-114.04154140,1.05796635,959.06616211,
140.119868,0.1380,0.2655,0.9214,0.4049,0.3840,-1.1604,-0.2009,-0.2392,-0.2647,14.0056,-16.4700,-41.0042,46.89849460,-114.04154140,1.05796635,959.06616211,
140.220364,0.1226,0.2156,1.1565,0.1079,0.0373,2.9687,0.1003,0.2438,-0.1620,14.8352,-14.4692,-41.3702,46.89849460,-114.04154140,1.05796635,959.06616211,
140.320548,0.1219,0.2259,1.0758,0.6944,0.2328,1.7750,0.0431,0.0673,-0.3071,16.2016,-14.2374,-41.2726,46.89849460,-114.04154140,1.05796635,959.06616211,
140.420771,0.0661,0.2112,0.7844,0.3594,0.1225,-1.4416,0.1026,-0.0646,-0.2947,16.6042,-12.8100,-40.8090,46.89849460,-114.04154140,1.05796635,959.06616211,
140.521044,-0.0162,0.2452,0.6851,-0.3597,0.3928,-3.2184,-0.0098,-0.0400,-0.2444,16.9824,-12.9564,-40.9188,46.89849460,-114.04154140,1.05796635,959.06616211,
140.621679,-0.0008,0.2567,0.9701,-0.1730,0.3597,-0.2260,0.2070,0.1191,0.0679,16.9824,-12.7856,-41.6630,46.89849460,-114.04154140,1.05796635,959.06616211,
140.722183,0.0911,0.3406,1.1924,0.3700,0.9350,1.0333,-0.0308,-0.1228,0.2726,16.8726,-14.1642,-41.0652,46.89849460,-114.04154140,1.05796635,959.06616211,
140.822473,-0.0661,0.2010,1.1565,-0.2957,-0.3006,2.9552,0.2206,0.2264,0.4125,16.2016,-13.9690,-42.0046,46.89849460,-114.04154140,1.05796635,959.01409912,
140.922788,0.0042,0.1347,0.9847,-0.4337,-0.7198,0.1646,-0.2194,-0.0636,0.5125,15.3354,-15.2500,-41.8216,46.89850340,-114.04156900,1.41848814,959.01409912,
141.023145,0.0957,0.2358,0.7026,0.2983,-0.0242,-2.0759,0.1963,-0.0776,0.5152,14.0788,-16.4822,-41.6386,46.89850340,-114.04156900,1.41848814,959.01409912,
141.123431,0.1990,0.2410,0.8768,1.1189,0.2550,-1.2834,0.0410,-0.1521,-0.0454,13.0174,-17.6046,-42.1998,46.89850340,-114.04156900,1.41848814,959.01409912,
141.223741,0.1622,0.2665,0.9662,0.5363,0.4280,-0.6293,-0.0332,-0.3993,-0.4270,12.6026,-17.8486,-42.8342,46.89850340,-114.04156900,1.41848814,959.01409912,
141.324432,0.1856,0.2232,1.1800,0.6548,0.2557,1.3635,-0.4276,-0.0526,-0.5922,12.8466,-15.8234,-43.6272,46.89850340,-114.04156900,1.41848814,959.01409912,
141.424630,0.1421,0.1643,1.0630,0.4450,-0.6887,1.2826,0.0046,-0.0076,-0.2066,13.4200,-14.8352,-43.1758,46.89850340,-114.04156900,1.41848814,959.01409912,
141.526171,0.0478,0.2186,0.6832,0.2107,0.0097,-2.0187,-0.1240,0.2539,-0.1650,14.0178,-14.3228,-43.7004,46.89850340,-114.04156900,1.41848814,959.01409912,
141.626733,0.0104,0.2611,0.7792,-0.4767,0.7316,-2.6406,-0.2349,-0.1813,-0.0490,14.9938,-12.9442,-43.9810,46.89850340,-114.04156900,1.41848814,959.01409912,
141.727482,0.0598,0.2616,1.0922,0.1320,0.8025,1.2315,0.3475,0.0345,0.1751,13.4322,-13.1150,-44.4080,46.89850340,-114.04156900,1.41848814,959.01409912,
141.828322,0.1556,0.2915,1.2147,0.4017,1.3422,2.7949,0.2352,0.0611,0.2174,13.7372,-15.3720,-43.9444,46.89850340,-114.04156900,1.41848814,959.02105713,
141.928477,0.0167,0.2550,0.8359,-0.7465,-0.0610,-0.3074,0.2398,-0.1003,0.2443,14.2740,-17.3118,-43.0416,46.89850910,-114.04158700,1.04006279,959.02105713,
142.028896,0.0018,0.1371,0.8705,-0.4850,-0.7653,-0.6132,-0.2565,0.1176,0.2048,13.7128,-17.0068,-43.3466,46.89850910,-114.04158700,1.04006279,959.02105713,
142.129346,0.0323,0.2067,0.7276,-0.1812,0.0542,-2.5022,-0.1737,-0.1719,0.1441,13.6396,-16.7384,-43.2368,46.89850910,-114.04158700,1.04006279,959.02105713,
142.229547,0.0883,0.2107,0.8619,0.2197,0.2351,-0.6383,-0.0445,-0.0708,-0.1057,12.7856,-16.4700,-43.6516,46.89850910,-114.04158700,1.04006279,959.02105713,
142.330027,0.1495,0.1351,1.2345,0.2468,0.2163,0.9476,-0.2599,-0.3145,-0.3121,11.9560,-15.8356,-44.5788,46.89850910,-114.04158700,1.04006279,959.02105713,
142.430349,0.1944,0.1733,1.1486,0.7161,0.7382,0.9668,-0.2898,-0.0760,-0.3637,12.5538,-15.5916,-44.4690,46.89850910,-114.04158700,1.04006279,959.02105713,
142.530509,0.0820,0.1128,1.0290,0.2019,-0.7396,1.6252,-0.0505,0.2333,-0.0935,13.5542,-13.8470,-44.8472,46.89850910,-114.04158700,1.04006279,959.02105713,
142.631093,0.0494,0.1671,0.7812,0.0439,0.2323,-1.4202,-0.0362,0.1666,-0.0818,13.9934,-13.2492,-44.4080,46.89850910,-114.04158700,1.04006279,959.02105713,
142.731547,0.0107,0.2247,0.7905,-0.2682,0.7962,-2.5071,0.1408,0.0113,-0.0408,15.3110,-13.5664,-44.7496,46.89850910,-114.04158700,1.04006279,959.06616211,
142.831810,0.0095,0.2372,1.0408,-0.4360,0.5072,0.7071,0.4370,0.0881,0.1658,15.1524,-15.5062,-44.7008,46.89850470,-114.04160210,1.18816018,959.06616211,
142.932306,0.2873,0.0593,1.5921,1.6302,-0.2535,2.7177,-0.4537,-0.4257,-0.0083,15.1646,-16.9458,-43.2490,46.89850470,-114.04160210,1.18816018,959.06616211,
143.032722,0.1383,0.2063,0.8484,0.6094,0.3340,-1.5629,-0.1790,-0.2026,0.0555,14.9694,-18.0560,-43.3954,46.89850470,-114.04160210,1.18816018,959.06616211,
143.133133,0.0771,0.1102,0.8584,-0.1431,-0.6761,-1.0907,-0.3592,-0.0170,0.1530,15.2378,-17.1166,-43.2612,46.89850470,-114.04160210,1.18816018,959.06616211,
143.233484,0.1172,0.1504,0.8624,0.1718,-0.0908,-1.3258,-0.0121,-0.2244,0.1743,14.9328,-16.0552,-43.7614,46.89850470,-114.04160210,1.18816018,959.06616211,
143.333773,0.1705,0.1803,0.9628,0.6321,0.1969,-0.6597,0.2025,-0.2496,-0.1296,14.1886,-17.0556,-43.5662,46.89850470,-114.04160210,1.18816018,959.06616211,
143.434109,0.1556,0.2302,1.0226,0.2040,0.2431,1.3026,0.0586,0.0234,-0.1705,13.3590,-17.6900,-43.6882,46.89850470,-114.04160210,1.18816018,959.06616211,
143.534374,0.1994,0.0189,1.2426,0.9495,-1.5214,4.6413,0.2245,0.2527,-0.0781,15.9332,-14.5668,-42.9806,46.89850470,-114.04160210,1.18816018,959.06616211,
143.634637,0.2178,0.1768,0.6987,0.8814,0.0509,-2.0475,0.0125,0.0827,-0.2643,16.5066,-15.8722,-42.8098,46.89850470,-114.04160210,1.18816018,959.06616211,
143.734732,0.1091,0.1288,0.8102,-0.4295,-0.1964,-2.1286,-0.2355,0.0655,-0.2551,17.7144,-12.7368,-43.3588,46.89850470,-114.04160210,1.18816018,959.08581543,
143.835922,0.1385,0.1522,0.8833,0.0677,0.0924,-1.0355,-0.1878,0.2634,-0.0275,18.2756,-11.7608,-42.9196,46.89850280,-114.04161860,1.12890255,959.08581543,
143.936004,0.2085,0.2885,0.9757,0.5826,0.9819,-0.1859,0.0940,0.1541,0.3055,20.2886,-11.0654,-41.7362,46.89850280,-114.04161860,1.12890255,959.08581543,
144.036342,0.1922,0.2235,1.2998,0.6605,0.9298,1.9371,-0.0192,-0.0807,0.4635,19.3858,-11.4436,-41.9558,46.89850280,-114.04161860,1.12890255,959.08581543,
144.136842,-0.0380,0.0394,1.2470,-0.6972,-0.9866,4.8123,0.5154,0.0332,0.5714,17.4094,-11.8462,-43.0172,46.89850280,-114.04161860,1.12890255,959.08581543,
144.237250,0.0694,0.1334,0.9750,-0.7218,0.3649,-1.0061,-0.4591,-0.1230,-0.0641,15.6404,-14.3472,-44.0298,46.89850280,-114.04161860,1.12890255,959.08581543,
144.337792,-0.0456,0.1603,0.7475,-1.8852,-0.2227,-1.5208,0.1624,0.1898,0.0794,17.0922,-12.1634,-43.1270,46.89850280,-114.04161860,1.12890255,959.08581543,
144.437961,0.0459,0.1803,0.8741,-1.0442,0.4588,-1.9101,-0.1104,-0.0206,-0.1895,16.7018,-12.0292,-43.7614,46.89850280,-114.04161860,1.12890255,959.08581543,
144.538153,0.0188,0.2285,0.9882,-1.1565,0.5147,-0.3830,0.1294,-0.3014,-0.2733,16.8848,-11.0044,-43.5174,46.89850280,-114.04161860,1.12890255,959.08581543,
144.639953,0.1250,0.2466,1.1520,-1.0361,0.8014,1.0564,-0.2310,-0.2037,-0.2509,15.9332,-10.6628,-44.3470,46.89850280,-114.04161860,1.12890255,959.08581543,
144.739046,0.1095,0.0900,1.1547,-0.1219,-0.9825,3.1883,0.3132,0.1689,0.1985,16.2382,-9.3452,-44.2128,46.89850280,-114.04161860,1.12890255,959.07598877,
144.839125,0.1656,0.2025,0.7767,0.9319,0.3809,-1.7491,0.1105,0.1193,0.0547,16.3114,-10.7116,-44.4568,46.89850430,-114.04163380,1.12876475,959.07598877,
144.939611,0.0160,0.2414,0.6892,-0.4161,0.4866,-3.1235,0.2673,0.0617,-0.0637,17.2386,-11.1630,-44.4812,46.89850430,-114.04163380,1.12876475,959.07598877,
145.039588,0.0300,0.2428,0.9845,-0.1673,0.2901,-0.2846,0.2117,0.1977,-0.0324,16.8238,-12.8466,-43.7858,46.89850430,-114.04163380,1.12876475,959.07598877,
145.140088,0.1206,0.2847,1.2006,0.1652,0.5485,1.7739,-0.2359,-0.1224,0.1203,17.0922,-12.0658,-43.1270,46.89850430,-114.04163380,1.12876475,959.07598877,
145.240533,-0.0580,0.2383,0.8174,-1.1818,-0.5356,0.9174,0.3371,0.2465,0.4510,16.4944,-12.4074,-43.3466,46.89850430,-114.04163380,1.12876475,959.07598877,
145.341055,0.0029,0.0928,1.0107,-1.0862,-1.1861,1.0245,-0.0809,0.0957,0.5364,15.3110,-12.6392,-43.6638,46.89850430,-114.04163380,1.12876475,959.07598877,
145.442374,0.0828,0.1904,0.7348,-0.1077,0.0377,-2.2958,-0.1632,-0.0207,0.2898,15.3476,-13.3590,-43.7858,46.89850430,-114.04163380,1.12876475,959.07598877,
145.542860,0.1325,0.2100,0.9050,0.5749,0.2875,-0.3949,-0.0045,0.1603,-0.0916,14.2008,-13.0418,-44.5178,46.89850430,-114.04163380,1.12876475,959.07598877,
145.643490,0.1149,0.2128,1.1124,0.0455,0.6483,-0.4391,-0.0173,-0.2878,-0.3412,14.3106,-12.6758,-45.0302,46.89850430,-114.04163380,1.12876475,959.07598877,
145.743719,0.1527,0.0807,1.4170,0.5472,-0.2328,2.0762,-0.4489,0.0572,-0.3316,14.1642,-12.3098,-44.3836,46.89850430,-114.04163380,1.12876475,959.07598877,
145.844238,0.1101,0.1227,1.0367,0.6360,-0.6605,2.0224,0.3295,0.2831,0.2440,14.4814,-12.0048,-44.2738,46.89850430,-114.04163380,1.12876475,959.05346680,
145.944393,0.0121,0.2368,0.5818,-0.0394,0.3768,-3.7702,0.0102,-0.0152,0.0471,15.2012,-13.8470,-44.3348,46.89850440,-114.04164940,1.03690755,959.05346680,
146.045436,0.0581,0.2307,0.8953,0.0244,0.3564,-1.4294,-0.0701,0.0655,-0.0916,14.0788,-14.4448,-45.1888,46.89850440,-114.04164940,1.03690755,959.05346680,
146.145541,0.0221,0.3299,0.8652,-0.0762,0.8713,-0.6144,0.2776,0.0597,-0.0367,15.1524,-14.4814,-44.0298,46.89850440,-114.04164940,1.03690755,959.05346680,
146.245597,0.1302,0.1921,1.3834,0.7376,1.2192,2.8489,-0.4394,-0.2186,-0.3127,14.4204,-13.8470,-44.5422,46.89850440,-114.04164940,1.03690755,959.05346680,
146.345913,-0.0242,0.2290,0.8594,-1.2435,0.2361,-0.5343,0.0322,-0.1924,0.0997,15.1280,-14.5912,-44.4568,46.89850440,-114.04164940,1.03690755,959.05346680,
146.446418,-0.0262,0.0882,0.8725,-0.5328,-1.3957,0.8832,0.1592,0.4047,0.3139,14.7010,-13.9080,-44.8594,46.89850440,-114.04164940,1.03690755,959.05346680,
146.546678,-0.0295,0.1655,0.7814,-0.7690,-0.2202,-3.0246,-0.1887,-0.2572,0.1756,14.1886,-14.5058,-44.2372,46.89850440,-114.04164940,1.03690755,959.05346680,
146.646998,-0.0976,0.2877,0.8111,-1.0956,0.5458,-1.1370,-0.1176,0.1925,-0.0381,13.8348,-13.9934,-44.6398,46.89850440,-114.04164940,1.03690755,959.05346680,
146.747333,0.0007,0.2557,1.2075,-1.0809,1.2762,0.6184,-0.4413,-0.2106,-0.0210,13.7006,-13.2004,-45.0424,46.89850440,-114.04164940,1.03690755,959.05346680,
146.847602,0.3436,0.1254,1.5110,3.3230,0.6173,4.4744,-0.3777,0.6972,-0.1586,13.0540,-11.7120,-44.9936,46.89850440,-114.04164940,1.03690755,959.07598877,
146.947790,0.3819,0.0225,0.9580,4.1616,-1.3958,0.8700,0.1859,0.2474,-0.0512,16.0064,-12.1146,-44.3958,46.89850080,-114.04166110,1.03382754,959.07598877,
147.048619,0.1213,0.1593,0.5198,1.6857,-0.3952,-4.6148,0.1221,-0.1605,-0.3236,16.4090,-13.2614,-44.0054,46.89850080,-114.04166110,1.03382754,959.07598877,
147.148736,0.0191,0.1872,0.8904,0.4371,-0.2336,-1.8565,-0.0970,-0.1188,-0.1517,16.5554,-12.5050,-44.0908,46.89850080,-114.04166110,1.03382754,959.07598877,
147.249340,0.0708,0.3038,1.1130,0.7646,0.9905,1.1018,0.1193,-0.2077,0.3312,15.8234,-13.1394,-44.4202,46.89850080,-114.04166110,1.03382754,959.07598877,
147.349489,0.3230,0.0302,1.7813,3.2742,-1.4589,6.8297,-0.3936,-0.5727,-0.0797,13.1150,-13.5176,-44.0908,46.89850080,-114.04166110,1.03382754,959.07598877,
147.449904,0.0444,0.1429,1.0705,0.2224,-0.4621,0.0567,-0.4060,-0.7628,-0.1207,14.3106,-15.3110,-44.0542,46.89850080,-114.04166110,1.03382754,959.07598877,
147.550186,-0.0219,0.1083,0.7159,-0.4501,-1.1241,-2.0290,0.3133,0.5268,0.2657,13.4566,-14.8718,-45.2986,46.89850080,-114.04166110,1.03382754,959.07598877,
147.650690,0.0583,0.2052,0.7115,0.2432,-0.2354,-2.6405,0.0590,-0.2125,0.1041,13.4566,-16.4090,-44.1762,46.89850080,-114.04166110,1.03382754,959.07598877,
147.750812,0.0987,0.2266,0.9491,0.6722,-0.0961,-0.1478,0.0787,-0.0750,-0.1861,12.9930,-15.9210,-44.9082,46.89850080,-114.04166110,1.03382754,959.07598877,
147.852076,0.1122,0.2330,1.2254,0.6279,0.2018,2.4587,-0.2816,-0.2012,-0.3899,11.8950,-15.3964,-44.7740,46.89850080,-114.04166110,1.03382754,959.05572510,
147.952688,0.1121,0.0886,1.2018,0.5376,-1.0748,2.6455,0.1718,0.1513,-0.1233,12.1878,-14.1764,-44.8472,46.89849640,-114.04167340,1.04385531,959.05572510,
148.054517,0.1549,0.1669,0.8426,1.0306,-0.4360,-1.0493,0.0877,0.0972,-0.1501,12.8832,-14.9206,-44.8716,46.89849640,-114.04167340,1.04385531,959.05572510,
148.154961,0.0238,0.2291,0.5704,-0.1017,-0.0415,-3.8158,0.1458,0.2162,-0.1171,14.2862,-15.5062,-44.7984,46.89849640,-114.04167340,1.04385531,959.05572510,
148.255461,0.1128,0.2524,0.9924,0.8277,0.2739,-0.3007,-0.0739,0.0626,-0.1347,14.3716,-15.7624,-44.1640,46.89849640,-114.04167340,1.04385531,959.05572510,
148.356220,0.0798,0.3062,1.0676,0.6126,0.4975,0.7291,0.1217,0.0738,0.1658,14.9450,-15.7014,-44.3836,46.89849640,-114.04167340,1.04385531,959.05572510,
148.456749,0.0033,0.1589,1.3465,0.4699,-0.6907,4.0716,0.1948,0.1256,0.0727,14.6278,-14.9084,-44.3592,46.89849640,-114.04167340,1.04385531,959.05572510,
148.557128,-0.0207,0.1104,1.0520,-0.4942,-1.2977,1.3205,0.0495,0.0640,0.4075,13.8592,-17.3606,-43.8956,46.89849640,-114.04167340,1.04385531,959.05572510,
148.657358,0.0789,0.1923,0.7435,0.5155,-0.2692,-2.1281,-0.0176,0.0613,0.4000,13.5908,-18.3122,-44.0298,46.89849640,-114.04167340,1.04385531,959.05572510,
148.757630,0.1434,0.1712,0.7355,0.8804,-0.2504,-2.7804,-0.4433,0.0237,0.1212,13.1882,-18.5318,-44.0298,46.89849640,-114.04167340,1.04385531,959.05572510,
148.858054,0.1125,0.2521,0.8968,0.8150,0.5994,-0.7694,0.0010,-0.1057,-0.2090,13.6518,-16.3846,-44.0786,46.89849640,-114.04167340,1.04385531,959.05340576,
148.958353,0.1024,0.1893,1.0666,0.6850,0.3031,1.4521,-0.1784,-0.1624,-0.4932,13.0784,-14.9938,-44.8838,46.89849460,-114.04168790,1.03925562,959.05340576,
149.058823,0.1304,0.0281,1.2451,0.7898,-1.0115,2.9704,-0.1499,0.0641,-0.4841,13.1150,-12.2366,-44.2738,46.89849460,-114.04168790,1.03925562,959.05340576,
149.159132,0.0938,0.1659,0.9034,0.6271,0.2749,-0.3363,0.1137,0.0866,-0.2578,14.1642,-11.1264,-44.6642,46.89849460,-114.04168790,1.03925562,959.05340576,
149.259619,0.0081,0.2120,0.6787,-0.1206,0.8579,-3.0502,-0.0045,0.0261,-0.2684,14.7498,-10.9800,-44.7740,46.89849460,-114.04168790,1.03925562,959.05340576,
149.360030,0.0422,0.1901,0.8973,0.1951,0.7152,-1.3520,-0.1162,0.0334,-0.1665,14.9328,-11.0532,-44.7740,46.89849460,-114.04168790,1.03925562,959.05340576,
149.460396,0.0500,0.1840,1.1398,0.2966,0.6983,1.3043,0.1877,-0.0539,0.1244,15.2378,-10.9190,-44.6764,46.89849460,-114.04168790,1.03925562,959.05340576,
149.560603,0.1805,0.1179,1.3595,1.3855,0.2985,2.6485,-0.1802,-0.2253,0.1190,14.6034,-11.4558,-45.0058,46.89849460,-114.04168790,1.03925562,959.05340576,
149.661080,0.0183,0.1417,1.0088,-0.5425,-0.0129,-0.2186,0.1279,-0.3381,0.4047,13.5664,-13.7494,-44.4202,46.89849460,-114.04168790,1.03925562,959.05340576,
