# tool=multi_record
# schema_version=2
# sensors=accelerometer|linear_acceleration|gyroscope|magnetometer|orientation|gps
# Inertial correction: sensor=g_force; operation=add; unit=m/s^2; x=-0.10726921; y=-0.2757522; z=0.038988113
# Inertial correction: sensor=linear_acceleration; operation=add; unit=m/s^2; x=0.0; y=0.0; z=0.0
# Inertial correction: sensor=gyroscope; operation=add; unit=rad/s; x=0.0; y=0.0; z=0.0
time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s),Altitude (m),
102.246412,0.0233,0.2115,0.5615,-0.0693,0.1839,-4.0984,-0.0667,-0.0296,0.2278,13.0662,0.3782,-49.3124,306.3192,-12.1701,1.1974,46.89647240,-114.03483740,1.61129153,956.92565918,
102.346792,0.1496,0.2056,0.9446,1.1023,0.2215,-0.7199,0.1186,-0.1126,0.0646,11.6876,-0.1342,-49.3124,305.6640,-12.0330,2.6060,46.89647240,-114.03483740,1.61129153,956.92565918,
102.447844,0.1029,0.1755,1.1896,0.4390,-0.2016,1.5259,-0.0918,-0.1797,-0.3282,11.0410,-0.9394,-49.5442,306.6424,-13.1286,3.8980,46.89647240,-114.03483740,1.61129153,956.92565918,
102.548769,0.1232,-0.0016,1.4811,0.8684,-1.5343,4.5615,-0.4204,0.2999,-0.4646,10.3334,0.9150,-49.1660,309.0294,-12.0082,3.8248,46.89647240,-114.03483740,1.61129153,956.92565918,
102.648723,0.0663,0.1581,0.8225,0.2634,-0.2194,-0.8663,0.1958,0.0110,-0.1171,11.4802,0.9394,-49.3856,310.2068,-12.2196,2.5005,46.89647240,-114.03483740,1.61129153,956.92565918,
102.748547,-0.0006,0.2152,0.6652,-0.3039,0.0735,-2.7968,0.1978,0.1788,-0.1946,11.5168,1.4030,-49.3734,311.4036,-12.3895,2.3938,46.89647240,-114.03483740,1.61129153,956.92565918,
102.849213,0.0184,0.1874,0.8878,-0.2431,-0.0654,-1.0836,0.1326,-0.0154,0.0260,11.0532,0.3416,-49.5076,312.1779,-13.0777,2.1665,46.89647240,-114.03483740,1.61129153,956.92565918,
102.949356,-0.0637,0.2200,1.1090,-0.8539,0.0291,1.3368,0.2627,0.1395,0.2397,11.3338,-0.9028,-49.4466,311.5213,-14.1995,1.9331,46.89647240,-114.03483740,1.61129153,956.92565918,
103.050310,0.0455,0.0393,1.6452,0.3610,-1.5747,6.5275,-0.1976,-0.2238,-0.0215,11.0288,-0.1952,-48.6780,310.3225,-13.0250,2.8974,46.89647240,-114.03483740,1.61129153,956.94586182,
103.150216,-0.0517,0.1309,0.9648,-0.9384,-0.5462,-0.0453,-0.2736,0.1034,0.2296,9.9430,0.0366,-50.3616,309.8752,-12.5982,3.0352,46.89648480,-114.03485270,1.45408881,956.94586182,
103.250645,-0.0255,0.1332,0.8030,-0.6224,-0.3241,-1.7584,-0.1040,-0.0499,0.1237,10.4066,0.7320,-49.5930,308.6589,-11.3938,2.9261,46.89648480,-114.03485270,1.45408881,956.94586182,
103.350871,0.0697,0.1516,0.8965,0.1534,-0.1432,-0.8809,0.1062,-0.1104,0.0346,9.6136,0.5490,-50.2396,308.0506,-11.2948,3.7985,46.89648480,-114.03485270,1.45408881,956.94586182,
103.451315,0.1086,0.1754,1.1003,0.3476,0.0053,0.7447,-0.2336,-0.2778,-0.1833,8.6254,0.0854,-49.8126,308.4302,-12.0644,4.4080,46.89648480,-114.03485270,1.45408881,956.94586182,
103.551845,0.1678,0.1565,1.1804,0.8284,0.0324,1.5466,-0.4774,-0.1145,-0.3880,8.3692,0.5246,-49.4832,309.9369,-11.9252,4.8867,46.89648480,-114.03485270,1.45408881,956.94586182,
103.652065,0.0307,0.1532,0.9764,-0.1712,-0.0408,-0.0517,-0.1641,0.1577,-0.1364,8.8694,1.8544,-49.5564,311.4065,-10.6150,3.5863,46.89648480,-114.03485270,1.45408881,956.94586182,
103.752402,0.0123,0.1404,0.8801,-0.2871,-0.0099,-0.9553,-0.0022,0.1222,0.1538,9.7356,3.0500,-49.2026,311.3708,-9.4828,3.1397,46.89648480,-114.03485270,1.45408881,956.94586182,
103.852643,0.0080,0.2008,0.8421,-0.2325,0.5692,-1.4924,0.0487,0.0442,0.0992,10.4920,3.0378,-49.5320,310.4232,-9.9524,2.5298,46.89648480,-114.03485270,1.45408881,956.94586182,
103.953070,0.0703,0.2000,1.1376,0.4744,0.3773,1.3527,0.3593,0.1447,0.0182,10.7360,1.2322,-49.5808,309.7172,-10.9904,2.1838,46.89648480,-114.03485270,1.45408881,956.94354248,
104.053436,0.0295,0.1857,1.1618,0.4105,-0.0376,1.7215,0.0865,0.1020,-0.1425,12.1756,-0.0732,-49.2148,309.4196,-12.8423,0.8650,46.89649570,-114.03486470,1.27956998,956.94354248,
104.153936,-0.0248,0.0974,1.0351,-0.3276,-0.8878,0.5827,-0.1929,-0.1701,0.2203,12.3220,-0.6100,-49.4466,309.4544,-12.5253,0.8695,46.89649570,-114.03486470,1.27956998,956.94354248,
104.254240,0.0017,0.1360,0.8361,-0.1956,-0.2811,-1.1657,-0.1360,0.1129,0.2667,11.4680,0.7564,-49.3978,308.3504,-10.6446,1.6238,46.89649570,-114.03486470,1.27956998,956.94354248,
104.354453,0.0556,0.1723,0.9132,0.3060,0.3430,-0.8990,-0.1154,-0.1802,0.1416,11.5656,0.8540,-49.4954,307.1504,-9.8354,1.9877,46.89649570,-114.03486470,1.27956998,956.94354248,
104.454988,0.0883,0.2179,0.8831,0.5008,0.5717,-1.0297,0.2972,-0.0397,-0.0681,10.4920,0.5612,-49.2880,306.8403,-10.5723,2.6332,46.89649570,-114.03486470,1.27956998,956.94354248,
104.555248,0.0325,0.2113,0.8974,0.0116,0.5839,-0.3492,0.2030,0.2404,-0.1605,10.6384,-0.9028,-50.1786,307.7014,-11.4554,2.7029,46.89649570,-114.03486470,1.27956998,956.94354248,
104.655667,0.0859,0.0796,1.1849,0.5848,-0.7858,2.2554,-0.3350,0.1110,-0.1755,11.0776,1.5616,-48.2998,309.1035,-9.5090,2.5101,46.89649570,-114.03486470,1.27956998,956.94354248,
104.755678,0.0539,0.1156,0.9253,0.3778,0.1182,-0.6603,-0.3233,-0.0288,-0.0579,10.9556,3.9040,-49.6174,309.4723,-7.6633,2.1197,46.89649570,-114.03486470,1.27956998,956.94354248,
104.855915,0.0384,0.1622,0.8547,0.1208,0.7314,-1.4591,-0.0329,0.0672,-0.0007,12.1024,4.9532,-49.0684,309.5197,-6.7656,1.8168,46.89649570,-114.03486470,1.27956998,956.94354248,
104.956385,0.0727,0.1225,1.1031,0.5797,0.2724,0.8395,0.0981,0.0870,0.0395,11.9682,4.4774,-49.1782,309.3837,-7.1120,1.4144,46.89649570,-114.03486470,1.27956998,956.92565918,
105.056567,-0.0192,0.1073,1.1661,-0.4293,0.0176,1.3581,0.0514,-0.2287,0.2118,13.0296,3.2208,-48.8000,308.7124,-8.7161,0.8753,46.89650500,-114.03487690,1.31522346,956.92565918,
105.156756,0.0158,0.0757,1.0488,-0.2287,-0.6702,1.0572,0.0391,-0.2456,0.2091,11.7852,2.2570,-49.2514,307.5252,-8.7712,2.5029,46.89650500,-114.03487690,1.31522346,956.92565918,
105.256830,-0.0051,0.0819,0.8377,-0.6258,-0.2951,-0.8506,0.0016,0.1700,0.2673,11.2118,3.3916,-49.1050,306.6033,-7.7266,3.1649,46.89650500,-114.03487690,1.31522346,956.92565918,
105.358112,0.0138,0.1132,0.8281,-0.2906,0.1046,-1.6608,0.0026,-0.0965,0.1791,11.0898,2.8426,-48.0558,305.3875,-7.5157,3.0702,46.89650500,-114.03487690,1.31522346,956.92565918,
105.457648,0.0681,0.1700,0.8975,0.2174,0.5403,-1.1658,0.1920,-0.0604,0.0001,11.1996,2.1960,-49.4588,304.6336,-8.3274,3.5494,46.89650500,-114.03487690,1.31522346,956.92565918,
105.558381,0.0931,0.1529,1.2832,0.3143,0.1436,2.8011,0.0841,-0.1163,-0.0615,10.7604,1.3298,-49.0562,304.9174,-9.0206,4.1147,46.89650500,-114.03487690,1.31522346,956.92565918,
105.658728,0.0489,0.0213,1.1658,0.0286,-1.0433,1.7505,-0.2446,0.3942,-0.2301,10.2846,1.2932,-48.3120,305.8329,-8.9955,3.5344,46.89650500,-114.03487690,1.31522346,956.92565918,
105.759316,0.0439,0.0908,0.9516,0.1169,-0.1503,-0.5027,-0.3689,0.0043,0.0070,11.6144,2.2570,-48.3974,306.1814,-7.9544,2.2490,46.89650500,-114.03487690,1.31522346,956.92565918,
105.859282,0.0220,0.2237,0.6046,-0.1228,1.1388,-3.8963,-0.0037,0.1044,0.0210,12.9320,3.2208,-48.4828,305.8817,-7.8291,1.3525,46.89650500,-114.03487690,1.31522346,956.92565918,
105.959856,0.0482,0.1303,1.1656,0.3787,0.0997,1.5795,0.3669,0.1315,-0.0153,11.9560,2.9280,-48.4828,306.2051,-7.7995,1.3520,46.89650500,-114.03487690,1.31522346,956.94299316,
106.060022,-0.0951,0.2430,1.1378,-0.7313,1.1805,1.6871,-0.0165,0.1581,-0.1145,13.0662,1.2322,-48.1168,306.3421,-9.8807,0.4219,46.89651440,-114.03489020,1.45773125,956.94299316,
106.160150,-0.0764,0.0399,1.1223,-1.1560,-1.1024,1.9247,0.1157,-0.1823,0.2238,13.1394,2.1472,-48.2022,306.7607,-8.7089,0.8338,46.89651440,-114.03489020,1.45773125,956.94299316,
106.260741,-0.0725,-0.0196,0.9754,-0.6414,-1.1363,-0.7753,-0.5284,-0.0681,0.1019,12.0414,1.9154,-49.2636,306.1041,-7.6162,1.6649,46.89651440,-114.03489020,1.45773125,956.94299316,
106.361029,0.0086,0.0899,0.7109,0.2135,0.3183,-2.8972,-0.0916,-0.1972,0.3559,12.6026,2.6352,-48.3974,304.1385,-4.8195,-0.1605,46.89651440,-114.03489020,1.45773125,956.94299316,
106.461218,0.0976,0.1216,0.9908,0.7817,0.6015,-0.1255,0.0152,-0.0930,-0.1116,11.1996,3.0378,-48.4706,303.1953,-5.0085,1.8195,46.89651440,-114.03489020,1.45773125,956.94299316,
106.561625,0.0771,0.0388,1.2707,0.5354,-0.2333,2.6639,0.0521,0.1823,-0.2770,11.0288,3.3794,-48.3608,304.5903,-4.9458,2.2145,46.89651440,-114.03489020,1.45773125,956.94299316,
106.661968,0.0781,-0.0052,1.2545,0.8173,-0.3193,2.5100,-0.4249,0.1510,-0.4878,11.3094,4.5140,-48.5438,306.2883,-4.6010,1.8285,46.89651440,-114.03489020,1.45773125,956.94299316,
106.762456,0.0765,0.0385,0.8906,0.6035,0.0142,-0.8589,-0.0952,0.1292,-0.2211,11.6998,6.8442,-48.1534,308.0859,-3.4801,1.1057,46.89651440,-114.03489020,1.45773125,956.94299316,
106.862712,-0.0088,0.1012,0.6797,0.0777,0.6802,-3.2163,-0.0715,0.2097,-0.3865,12.0048,7.2346,-48.7878,310.1462,-3.0137,0.0881,46.89651440,-114.03489020,1.45773125,956.95977783,
106.963028,-0.0141,0.1275,0.9455,0.1267,0.9634,-0.8080,0.1873,0.0421,-0.1118,12.5050,7.0394,-47.2018,311.5359,-3.5054,-0.5882,46.89652530,-114.03490350,1.45566654,956.95977783,
107.063526,0.0341,0.1237,1.2204,0.4902,0.7143,1.9440,-0.0854,-0.0017,-0.0143,11.8706,5.3924,-48.2998,311.7712,-4.8190,-0.5319,46.89652530,-114.03490350,1.45566654,956.95977783,
107.163888,-0.0397,0.0766,1.1753,-0.0417,0.3043,2.3761,0.3469,-0.0010,0.0944,12.4684,6.7466,-48.1656,311.6938,-4.1728,-0.8510,46.89652530,-114.03490350,1.45566654,956.95977783,
107.263999,0.0297,-0.0117,0.9677,0.2216,-0.7124,-0.8478,-0.1412,-0.4180,-0.0758,10.7726,5.0020,-48.5194,311.5709,-5.8564,1.1181,46.89652530,-114.03490350,1.45566654,956.95977783,
107.364413,-0.0615,0.0739,0.5870,-0.7243,-0.0718,-4.0105,0.1345,-0.0283,0.1539,10.3456,4.2334,-48.1168,311.3982,-6.0205,1.3604,46.89652530,-114.03490350,1.45566654,956.95977783,
107.464775,0.1007,0.0935,0.8651,0.5914,0.0700,-1.3361,0.0595,-0.1207,0.1381,9.4916,3.4892,-48.9830,310.6691,-6.4780,2.6722,46.89652530,-114.03490350,1.45566654,956.95977783,
107.565229,0.1067,0.0325,1.1687,0.5559,-0.5552,1.5981,-0.0284,-0.1259,-0.2502,8.1130,3.1476,-49.3002,311.3932,-7.0240,3.3721,46.89652530,-114.03490350,1.45566654,956.95977783,
107.665526,0.1754,0.0855,1.2680,1.5256,0.3611,2.4367,-0.6929,0.2429,-0.5419,9.0524,3.9040,-48.5438,312.8238,-6.3006,2.5927,46.89652530,-114.03490350,1.45566654,956.95977783,
107.765631,0.0315,0.0580,0.8925,0.1841,0.1625,-0.5382,0.0152,0.4313,-0.0724,11.0166,7.9544,-48.5438,314.8964,-3.6887,0.5430,46.89652530,-114.03490350,1.45566654,956.95977783,
107.866482,-0.0705,0.1521,0.7378,0.1982,0.9734,-2.5059,0.1348,0.5358,0.1006,12.1634,7.8934,-48.4462,315.1782,-3.2653,-1.3067,46.89652530,-114.03490350,1.45566654,956.94299316,
107.966336,-0.0670,0.1297,1.0547,-0.0085,1.0127,-0.0725,0.0313,-0.1075,0.0524,13.8470,6.9906,-47.3116,314.5817,-3.9173,-2.9467,46.89652830,-114.03490810,1.45279765,956.94299316,
108.066609,-0.0987,0.1367,1.1571,-0.3844,0.6982,1.5704,0.4269,-0.0044,0.2591,14.0910,5.2826,-47.4702,313.5202,-6.2557,-3.4514,46.89652830,-114.03490810,1.45279765,956.94299316,
108.167037,-0.1339,0.0840,1.2149,-0.4839,-0.0179,2.0888,-0.0405,-0.2619,0.0802,14.5180,3.5746,-47.9582,312.0243,-7.3235,-3.4421,46.89652830,-114.03490810,1.45279765,956.94299316,
108.267390,0.0170,0.0533,0.9805,0.4884,-0.5487,-0.0653,-0.0594,-0.3056,0.4725,13.0662,3.5990,-48.5804,310.0608,-7.5550,-1.2063,46.89652830,-114.03490810,1.45279765,956.94299316,
108.367935,0.0028,0.0940,0.6855,0.0429,-0.1661,-3.0279,0.0973,-0.0748,0.4342,12.1512,3.0378,-48.6902,308.0487,-7.7809,0.5846,46.89652830,-114.03490810,1.45279765,956.94299316,
108.467859,0.1016,0.1403,0.8352,0.8197,0.2416,-1.6248,0.0104,-0.0916,0.1494,11.4070,1.0370,-48.6414,306.1973,-8.3618,1.5914,46.89652830,-114.03490810,1.45279765,956.94299316,
108.568268,0.0792,0.0911,1.1834,0.5510,-0.3310,1.7636,0.0489,-0.1307,-0.1277,10.8458,1.0736,-48.3120,306.2573,-8.8273,1.9604,46.89652830,-114.03490810,1.45279765,956.94299316,
108.668498,0.1082,0.1005,1.2553,1.0530,-0.1188,2.2547,-0.6489,0.0979,-0.4079,11.8218,1.1834,-48.2144,307.0190,-8.9818,1.1561,46.89652830,-114.03490810,1.45279765,956.94299316,
108.768898,0.1452,0.0907,0.9464,1.2255,-0.0021,-0.4238,-0.1494,0.0581,-0.0965,11.4802,3.0622,-48.4706,308.2982,-6.7081,1.4402,46.89652830,-114.03490810,1.45279765,956.94299316,
108.869145,0.0262,0.1211,0.7183,-0.0532,0.3763,-2.6672,0.1825,0.2862,-0.2495,11.4192,4.3554,-47.6898,310.0157,-6.2157,2.5028,46.89652830,-114.03490810,1.45279765,956.90655518,
108.969983,0.0146,0.1735,0.8366,-0.0973,0.7365,-1.7375,0.0842,-0.0620,-0.1393,12.2610,4.1602,-47.9216,311.1206,-7.3860,1.7084,46.89654460,-114.03492830,1.38709223,956.90655518,
109.069595,-0.0202,0.1808,1.1038,-0.3968,0.6072,0.8990,0.0535,0.1202,0.1535,11.8096,3.1232,-47.0920,311.3180,-8.7236,1.3901,46.89654460,-114.03492830,1.38709223,956.90655518,
109.170512,0.0269,0.0918,1.2806,0.5017,-0.2562,2.7040,-0.0955,-0.0775,-0.0165,12.4806,2.2570,-48.0802,310.1745,-8.5920,0.8612,46.89654460,-114.03492830,1.38709223,956.90655518,
109.270756,0.0171,0.0982,0.8893,-0.1277,-0.2324,-1.1115,-0.4534,-0.1423,0.0910,11.5046,2.1472,-48.5072,309.9045,-8.9665,2.2048,46.89654460,-114.03492830,1.38709223,956.90655518,
109.370797,-0.0354,0.1157,0.7458,-0.7012,0.1787,-2.1784,0.0548,0.1543,0.3219,11.2484,3.5990,-47.9338,309.3521,-6.6596,2.3748,46.89654460,-114.03492830,1.38709223,956.90655518,
109.471579,0.0687,0.1395,0.9018,0.1461,0.5872,-1.0260,-0.1349,-0.1629,0.0526,11.1630,4.6970,-47.4702,308.4196,-6.2606,3.1411,46.89654460,-114.03492830,1.38709223,956.90655518,
109.572528,0.0509,0.1093,0.9977,-0.0019,0.2915,-0.0804,0.0936,-0.0620,-0.1510,10.3456,4.1480,-47.4824,308.9125,-6.2247,3.5188,46.89654460,-114.03492830,1.38709223,956.90655518,
109.672768,0.0218,0.1339,1.0006,-0.3253,0.5221,0.0217,-0.2096,0.2522,-0.0698,10.7482,4.3676,-47.7996,309.7095,-6.6401,3.3139,46.89654460,-114.03492830,1.38709223,956.90655518,
109.773136,0.0295,0.0293,1.2068,-0.2268,-0.3870,2.0253,-0.1738,0.0684,0.0103,10.5286,6.3684,-47.3116,310.6382,-4.6807,2.9662,46.89654460,-114.03492830,1.38709223,956.90655518,
109.873668,-0.0209,0.0110,1.0333,-0.4766,-0.3232,0.7173,0.1591,0.1358,-0.0962,10.1016,6.9662,-47.2872,310.9297,-3.8631,3.1500,46.89654460,-114.03492830,1.38709223,956.89447021,
109.973805,0.0113,0.1258,0.8693,-0.0731,0.6851,-1.4449,0.0512,-0.1269,-0.1654,11.2728,6.0024,-47.0066,310.8821,-5.3055,2.3970,46.89655490,-114.03494100,1.29474401,956.89447021,
110.074005,0.0414,0.1437,1.0273,0.1597,0.5666,0.1715,0.2355,0.0153,0.0660,11.0044,4.9654,-46.9334,310.8256,-6.4422,2.2531,46.89655490,-114.03494100,1.29474401,956.89447021,
110.174641,0.0623,0.2767,1.2127,0.3328,1.5771,2.2626,0.2704,0.1805,0.2135,11.8462,3.7576,-47.6044,309.9367,-7.8543,2.0109,46.89655490,-114.03494100,1.29474401,956.89447021,
110.275036,-0.0855,0.0730,0.9857,-1.0669,-0.4724,0.1789,0.2056,-0.0707,0.2121,11.7608,2.4766,-46.9090,309.5370,-8.8053,2.0198,46.89655490,-114.03494100,1.29474401,956.89447021,
110.375665,0.0325,0.0645,0.8772,0.0194,-0.4540,-1.4581,-0.6647,-0.0490,0.2704,10.8946,2.4766,-47.0066,307.9501,-7.7363,1.7909,46.89655490,-114.03494100,1.29474401,956.89447021,
110.475800,0.0678,0.1404,0.8532,0.2257,0.6027,-2.1667,-0.3450,-0.2021,0.3063,11.6144,4.1236,-46.6406,306.0981,-5.5333,1.6026,46.89655490,-114.03494100,1.29474401,956.89447021,
110.576056,0.0728,0.1205,1.0352,0.5394,0.6113,0.3224,0.1017,0.0753,0.0648,11.2728,4.5506,-46.0916,305.0553,-4.8338,2.1935,46.89655490,-114.03494100,1.29474401,956.89447021,
110.676376,-0.0218,0.1397,1.1331,-0.0322,0.4410,1.7152,0.1043,0.1808,-0.1526,11.1386,4.0748,-46.0062,305.2050,-5.6518,2.0399,46.89655490,-114.03494100,1.29474401,956.89447021,
110.776725,0.0367,-0.0079,1.1287,0.2266,-0.8693,1.9850,0.1705,0.3287,0.1259,11.8828,4.7214,-45.1400,305.7356,-4.7804,0.9386,46.89655490,-114.03494100,1.29474401,956.89447021,
110.877175,0.0284,0.0474,0.8949,0.3209,-0.0980,-1.1531,-0.1332,-0.0161,0.0546,12.9564,4.6604,-44.5178,305.1132,-5.0265,0.3540,46.89655490,-114.03494100,1.29474401,956.86151123,
110.977435,0.0534,0.1332,0.7675,0.6581,0.7228,-2.3857,0.0364,0.1288,-0.0843,13.1394,4.5994,-44.4080,304.8575,-5.0855,-0.0933,46.89656450,-114.03495280,1.39411676,956.86151123,
111.077512,0.0253,0.0930,1.0278,0.3009,0.0536,0.1084,0.3782,0.0830,-0.0463,13.0540,4.5140,-43.6638,305.6219,-5.9617,-0.4673,46.89656450,-114.03495280,1.39411676,956.86151123,
111.177987,0.0110,0.1822,1.1198,0.3234,0.8916,0.8957,-0.1799,0.0598,-0.0687,13.3712,3.4526,-43.1758,305.8516,-7.6534,-0.8461,46.89656450,-114.03495280,1.39411676,956.86151123,
111.279258,-0.0645,0.0034,1.0951,-0.6864,-1.0229,1.0983,0.2445,-0.5070,0.1343,12.1024,3.4892,-44.0054,306.2668,-7.3823,0.3952,46.89656450,-114.03495280,1.39411676,956.86151123,
111.378733,-0.0147,0.0442,0.8355,-0.4336,-0.6140,-1.4637,-0.1890,0.0196,0.1862,11.5900,2.9768,-43.7004,305.4460,-7.5496,1.6552,46.89656450,-114.03495280,1.39411676,956.86151123,
111.479035,0.0152,0.0955,0.8617,-0.0610,0.1979,-1.8459,-0.2365,-0.1489,0.0676,12.0414,3.7698,-43.3588,304.5005,-6.5361,1.3945,46.89656450,-114.03495280,1.39411676,956.86151123,
111.579349,0.0649,0.1343,0.9922,0.6818,0.3500,-0.2687,0.1315,0.0121,-0.0891,12.1512,4.0504,-43.7858,304.2767,-6.4063,1.8751,46.89656450,-114.03495280,1.39411676,956.86151123,
111.679629,0.0358,0.0856,1.2390,0.4030,-0.2652,2.2379,0.1726,-0.0134,-0.3388,10.6628,3.5136,-43.9932,305.4724,-7.3405,2.3308,46.89656450,-114.03495280,1.39411676,956.86151123,
111.780110,0.0457,0.0544,1.2072,0.2244,-0.4497,2.1230,-0.2114,0.0183,-0.2510,10.9800,4.0016,-44.5178,306.9120,-7.5162,2.2712,46.89656450,-114.03495280,1.39411676,956.86151123,
111.880644,0.0289,0.0579,0.9988,0.0212,-0.3550,0.1770,0.0796,0.1024,-0.0916,10.8702,5.0020,-44.3836,307.9319,-6.6861,2.1895,46.89656450,-114.03495280,1.39411676,956.87249756,
111.980650,-0.0017,0.1316,0.8626,-0.0737,0.3781,-1.4018,0.0075,0.0254,-0.1230,10.7482,3.5136,-44.6398,308.3014,-7.3027,1.6940,46.89657460,-114.03496360,1.39610398,956.87249756,
112.081052,0.0379,0.1603,0.9152,0.2850,0.4387,-1.0976,0.2275,0.0583,0.0031,11.2728,3.0988,-45.5060,308.3676,-8.3955,1.1080,46.89657460,-114.03496360,1.39610398,956.87249756,
112.181479,0.0731,0.2255,1.0339,0.5420,0.8576,0.2676,0.0973,0.0319,0.0466,11.6144,1.6592,-46.1770,307.9688,-10.4286,1.0251,46.89657460,-114.03496360,1.39610398,956.87249756,
112.282035,-0.1289,0.0367,1.2963,-1.1042,-0.9929,3.4770,0.1108,0.0658,0.0138,12.5538,2.4034,-45.5304,308.3235,-9.4966,1.0307,46.89657460,-114.03496360,1.39610398,956.87249756,
112.382474,-0.0463,0.1031,0.8783,-0.3206,-0.2116,-0.9609,-0.1252,-0.0592,0.3539,11.8706,1.3176,-46.4088,306.9088,-8.9984,-0.5766,46.89657460,-114.03496360,1.39610398,956.87249756,
112.482692,-0.0250,0.1305,0.7859,-0.2088,0.0957,-1.9512,-0.0281,0.0721,0.4505,11.4070,1.7080,-46.9212,304.8916,-7.9180,-0.2038,46.89657460,-114.03496360,1.39610398,956.87249756,
112.583531,0.1065,0.1490,0.9259,0.9710,0.3930,-0.6102,0.0711,-0.0600,0.2133,11.7242,2.0252,-46.8114,302.9979,-7.6559,0.8202,46.89657460,-114.03496360,1.39610398,956.87249756,
112.683656,0.1013,0.1687,1.0130,0.7372,0.5812,-0.0303,-0.0024,-0.1889,-0.1315,10.9800,1.2078,-47.1530,302.6988,-8.4158,1.4409,46.89657460,-114.03496360,1.39610398,956.87249756,
112.783988,0.1506,0.1424,1.1292,0.9526,0.4086,0.7366,-0.3769,-0.2071,-0.1734,10.3212,1.4884,-47.6654,303.5938,-8.2876,1.6364,46.89657460,-114.03496360,1.39610398,956.87249756,
112.884528,0.1428,0.0306,1.1069,1.1703,-0.7357,1.4620,0.2319,0.1054,0.0940,11.1386,3.0622,-46.8846,304.3993,-6.7515,1.6195,46.89657460,-114.03496360,1.39610398,956.89099121,
112.984626,0.0646,0.1201,0.8324,0.6250,0.1529,-1.6887,0.0625,0.0849,-0.2510,10.8458,2.0130,-47.3360,304.5504,-7.8526,1.6670,46.89658310,-114.03497520,1.32052016,956.89099121,
113.085052,-0.0249,0.1853,0.7810,-0.1827,0.5826,-2.1033,0.1540,0.1934,-0.1098,11.9560,1.4030,-46.9334,305.5394,-8.7824,0.2788,46.89658310,-114.03497520,1.32052016,956.89099121,
113.185289,0.0096,0.2252,1.0349,0.3323,0.8015,0.3897,0.1728,0.1256,0.0488,13.0784,1.0614,-47.1652,305.4756,-9.8283,-0.5633,46.89658310,-114.03497520,1.32052016,956.89099121,
113.285797,0.0187,0.3008,1.1504,0.4815,1.3893,1.5461,-0.2888,0.1651,0.1500,13.3712,-0.0976,-47.0920,304.3769,-10.9006,-1.1179,46.89658310,-114.03497520,1.32052016,956.89099121,
113.386327,-0.0832,0.1588,0.9841,-0.4837,-0.0071,0.0679,0.4758,0.0066,0.3648,13.9080,-0.4148,-47.5312,303.4030,-10.5495,-1.4055,46.89658310,-114.03497520,1.32052016,956.89099121,
113.486838,-0.0146,0.0674,0.8933,0.0063,-0.8597,-0.9310,-0.3762,-0.0265,0.1920,13.6762,-0.8906,-47.5434,302.0372,-10.6432,-0.3052,46.89658310,-114.03497520,1.32052016,956.89099121,
113.587491,-0.0206,0.1595,0.7522,-0.2933,0.1681,-2.4869,-0.2250,-0.0878,0.2691,14.3228,1.0126,-47.2872,300.8201,-8.9922,-0.6715,46.89658310,-114.03497520,1.32052016,956.89099121,
113.687651,0.0312,0.1341,0.9887,0.3836,0.2874,-0.0732,0.0317,-0.1288,-0.0541,13.0052,1.5006,-47.7874,300.3365,-7.9627,0.3082,46.89658310,-114.03497520,1.32052016,956.89099121,
113.787833,0.0924,0.1214,1.1886,0.7681,0.3453,1.6114,-0.1417,-0.1177,-0.3316,12.2610,0.7686,-48.2266,301.2199,-8.5778,1.2707,46.89658310,-114.03497520,1.32052016,956.89099121,
113.888411,0.1161,0.0013,1.3572,1.2060,-0.9226,3.3617,-0.3473,0.4344,-0.1379,12.5294,1.6348,-47.9948,302.3470,-7.7526,0.7990,46.89658310,-114.03497520,1.32052016,956.91180420,
113.988688,0.1203,0.1012,0.9483,1.2687,-0.1691,-0.5966,-0.0659,-0.0421,0.0708,13.7494,1.1224,-47.7020,302.1366,-8.6947,-0.3720,46.89659050,-114.03498720,1.28942680,956.91180420,
114.089083,0.0094,0.1542,0.7635,-0.1547,0.1787,-2.0554,0.3853,0.1151,-0.1017,13.7372,1.0370,-47.5922,302.6896,-8.8351,1.9233,46.89659050,-114.03498720,1.28942680,956.91180420,
114.189342,-0.0303,0.1473,0.7959,-0.2436,0.1203,-1.8722,-0.1171,0.0050,-0.1950,14.7010,-0.0610,-47.8484,303.6241,-9.3431,1.0976,46.89659050,-114.03498720,1.28942680,956.91180420,
114.291838,0.0961,0.2170,1.1106,0.7799,0.8496,1.1533,0.0552,0.4290,0.1957,14.1398,1.0858,-47.2750,303.5251,-8.8335,1.5335,46.89659050,-114.03498720,1.28942680,956.91180420,
114.391102,-0.0280,0.2098,1.2276,-0.2992,0.8210,2.1248,-0.4268,-0.0643,0.0471,15.3232,1.5616,-47.4824,303.4404,-10.2919,0.1552,46.89659050,-114.03498720,1.28942680,956.91180420,
114.491620,-0.0957,0.1869,0.8275,-0.9944,0.1763,-1.1145,0.5303,-0.1524,0.2994,15.0670,0.9760,-48.1412,303.2290,-9.8400,-0.3857,46.89659050,-114.03498720,1.28942680,956.91180420,
